id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3276200280,20141219T000000,296500.0,3,1.5,1580,10100,1.0,0,0,4,7,1580,0,1961,0,98055,47.4423,-122.193,1650,10032
7212660900,20140723T000000,281000.0,3,2.5,1760,7601,2.0,0,0,3,8,1760,0,1992,0,98003,47.2672,-122.313,1920,6851
2781280230,20150128T000000,292000.0,3,2.5,1610,3848,2.0,0,0,3,8,1610,0,2006,0,98055,47.4497,-122.188,1610,3049
7936000403,20140609T000000,568000.0,3,1.75,2050,3520,1.0,0,0,4,7,1070,980,1977,0,98136,47.5536,-122.399,2050,16083
9468200100,20140710T000000,569950.0,4,1.0,1140,5940,1.0,0,2,3,7,1140,0,1916,0,98103,47.6795,-122.354,1630,4000
9578080040,20140812T000000,589000.0,3,3.0,1720,954,3.0,0,0,3,8,1460,260,2006,0,98119,47.648,-122.358,1720,1294
191100410,20140620T000000,970500.0,3,2.75,2470,10125,2.0,0,0,3,8,2470,0,1960,2012,98040,47.5651,-122.223,2290,10125
2926069083,20140507T000000,900000.0,5,3.75,4130,226076,2.0,0,0,3,9,3170,960,1985,0,98077,47.715,-122.065,4130,55321
3867400180,20150327T000000,715000.0,2,1.0,1000,3513,1.0,0,4,4,5,1000,0,1914,0,98116,47.5935,-122.39,1930,4920
1332700010,20141216T000000,305000.0,2,2.25,1610,1968,2.0,0,0,5,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968
8035350090,20140616T000000,435000.0,3,2.5,2300,9521,2.0,0,0,3,8,2300,0,2003,0,98019,47.7447,-121.976,3020,10042
2624049035,20140617T000000,560000.0,3,2.0,2340,3477,1.0,0,1,5,7,1170,1170,1971,0,98118,47.54,-122.267,2110,6300
3761100240,20141027T000000,901000.0,4,2.75,3030,18400,1.5,0,3,3,9,2360,670,1973,0,98034,47.7019,-122.243,3030,12486
6817800220,20140829T000000,434900.0,3,2.0,1520,11067,1.0,0,0,3,7,1140,380,1983,0,98074,47.6326,-122.033,1280,11371
2547200240,20140622T000000,687000.0,4,2.5,2370,10083,2.0,0,0,5,8,2370,0,1966,0,98033,47.6715,-122.166,2370,10133
9276200190,20150416T000000,569950.0,5,1.0,1420,6250,1.5,0,0,4,8,1420,0,1926,0,98116,47.5807,-122.389,1420,6250
6205500030,20141103T000000,480000.0,4,2.0,2180,10575,1.0,0,0,2,6,1730,450,1950,0,98005,47.589,-122.177,2180,12010
1338800365,20140507T000000,1500000.0,6,2.5,3560,6480,2.5,0,0,4,11,3560,0,1914,0,98112,47.627,-122.304,2780,6480
6817750440,20141014T000000,300000.0,4,2.5,1914,3272,2.0,0,0,3,8,1914,0,2009,0,98055,47.4297,-122.189,1714,3250
323079058,20150105T000000,850000.0,4,3.75,3890,22000,2.0,0,0,3,10,3890,0,2007,0,98027,47.5052,-121.906,1610,23142
8901500178,20141030T000000,700000.0,4,2.25,2440,9450,1.5,0,0,3,7,2440,0,1947,2014,98125,47.7061,-122.307,1720,7503
7785350010,20150402T000000,935000.0,3,2.5,3570,15151,1.0,0,0,4,8,2400,1170,1981,0,98177,47.7475,-122.364,3140,14375
6411600026,20141003T000000,475500.0,3,1.0,1500,9416,1.0,0,0,4,8,1500,0,1952,0,98133,47.7135,-122.332,1440,7200
1085623730,20141129T000000,498445.0,4,2.5,3216,5902,2.0,0,0,3,9,3216,0,2014,0,98030,47.3425,-122.179,2815,4916
8581400345,20150409T000000,315000.0,4,3.0,2210,4191,2.0,0,0,3,7,2210,0,2004,0,98002,47.2959,-122.225,890,4288
2754700035,20141125T000000,925000.0,5,3.5,3420,4216,2.0,0,0,3,9,2520,900,2008,0,98115,47.6799,-122.304,1420,4500
3558000120,20140702T000000,329950.0,4,2.5,2120,4558,2.0,0,0,3,7,2120,0,2002,0,98038,47.3795,-122.022,2370,5506
6838000520,20150220T000000,440000.0,2,1.75,1330,4903,1.0,0,0,3,7,1330,0,1985,0,98052,47.6819,-122.161,1470,2735
9528100899,20150428T000000,827000.0,3,2.5,1850,1330,2.5,0,0,3,9,1560,290,2004,0,98115,47.6831,-122.325,1810,2071
9510900360,20140509T000000,260000.0,3,2.0,1920,8075,1.0,0,0,4,7,1510,410,1969,0,98023,47.3092,-122.375,1920,7826
9552701030,20140522T000000,770000.0,4,2.5,2350,8001,2.0,0,0,4,8,2350,0,1987,0,98006,47.5478,-122.153,2460,8001
1622069127,20141118T000000,525000.0,5,3.25,3960,321908,2.0,0,0,4,9,2690,1270,1989,0,98038,47.3984,-122.055,2360,96703
7779200355,20150422T000000,950000.0,3,3.0,3610,17483,2.0,0,2,4,8,3610,0,1954,0,98146,47.4852,-122.357,2230,12600
7283900185,20140604T000000,415000.0,4,2.5,2000,5962,2.0,0,0,3,8,2000,0,1999,0,98133,47.7695,-122.35,1790,10500
2592400250,20150107T000000,445000.0,4,2.25,2130,7200,2.0,0,0,3,7,2130,0,1972,0,98034,47.7152,-122.168,1990,7200
9828702902,20141021T000000,495000.0,2,2.25,1160,1010,2.0,0,0,3,8,1000,160,2006,0,98112,47.6207,-122.301,1200,1170
3852900026,20140801T000000,499950.0,3,1.0,1870,4984,1.0,0,0,3,7,1120,750,1955,0,98116,47.5771,-122.391,1650,5750
6699930360,20140722T000000,337000.0,4,2.5,2610,5240,2.0,0,0,3,8,2610,0,2004,0,98038,47.345,-122.042,2480,5240
8108600464,20140515T000000,335000.0,3,2.25,2150,30476,2.0,0,0,3,7,2150,0,1991,0,98188,47.4605,-122.277,2010,10800
5366200205,20140603T000000,613000.0,3,2.5,1350,3068,2.0,0,0,3,7,1350,0,1991,0,98122,47.6099,-122.293,1900,4000
9545200180,20141126T000000,575000.0,3,1.75,2270,10136,2.0,0,0,3,8,2270,0,1979,0,98027,47.535,-122.056,2260,9600
1093000090,20150416T000000,776000.0,2,2.0,1990,6180,1.0,0,0,4,7,1010,980,1941,0,98115,47.6792,-122.303,1470,5150
4307350990,20150309T000000,320000.0,3,2.5,1590,3480,2.0,0,0,3,7,1590,0,2004,0,98056,47.4805,-122.178,1680,3480
1926069054,20140508T000000,450000.0,3,2.0,1510,43560,1.0,0,0,3,7,1510,0,1954,0,98077,47.7218,-122.079,2060,67756
806800110,20140801T000000,275000.0,3,2.5,3020,5868,2.0,0,0,3,7,3020,0,2003,0,98092,47.3361,-122.175,2710,5470
224069102,20140908T000000,615000.0,3,2.0,1860,42800,1.0,0,0,4,7,930,930,1983,0,98075,47.5898,-122.004,1980,11250
669000210,20140716T000000,1165000.0,3,2.5,2670,5000,2.0,0,3,5,9,2000,670,1942,1995,98144,47.5855,-122.292,2320,5000
3330500920,20141030T000000,339950.0,2,1.0,800,3090,1.0,0,0,4,6,800,0,1925,0,98118,47.5518,-122.277,1400,3090
8682230590,20150426T000000,800000.0,2,2.5,2395,6143,1.0,0,0,3,8,2395,0,2003,0,98053,47.7114,-122.029,2170,6162
798000421,20150327T000000,292000.0,3,1.0,1730,21183,1.0,0,0,3,7,1030,700,1955,0,98168,47.5024,-122.332,1610,13000
9561100010,20141104T000000,380000.0,3,2.5,1840,6985,1.0,0,0,3,7,1290,550,1971,0,98133,47.7586,-122.342,2160,7990
5700000245,20140602T000000,540000.0,4,1.75,1720,4240,1.5,0,0,4,7,1460,260,1925,0,98144,47.579,-122.294,1930,4280
98000870,20141001T000000,1059000.0,4,3.5,4460,16271,2.0,0,2,3,11,4460,0,2001,0,98075,47.5862,-121.97,4540,17122
3629970240,20141103T000000,690000.0,3,2.5,2820,5001,2.0,0,0,3,9,2820,0,2004,0,98029,47.5533,-121.992,2660,5001
6338000032,20140827T000000,537000.0,4,2.0,1560,7104,1.5,0,0,3,7,1140,420,1945,0,98105,47.6714,-122.28,1850,7105
7941500170,20141202T000000,219000.0,3,1.0,970,7790,1.0,0,0,3,6,970,0,1967,0,98003,47.3165,-122.325,1150,8160
2122059206,20140513T000000,373000.0,5,2.5,3001,5710,2.0,0,0,3,8,3001,0,2006,0,98042,47.3727,-122.177,2340,5980
7225000155,20140609T000000,290000.0,4,3.0,2390,4500,2.0,0,0,3,7,2390,0,1974,0,98055,47.4872,-122.204,1320,4500
1931300412,20150416T000000,475000.0,3,2.25,1190,1200,3.0,0,0,3,8,1190,0,2008,0,98103,47.6542,-122.346,1180,1224
7550800915,20150219T000000,417200.0,2,1.0,1000,4000,1.0,0,0,3,6,1000,0,1910,0,98107,47.6742,-122.396,1490,5000
5101400934,20150424T000000,450000.0,2,1.0,810,4368,1.0,0,0,3,6,810,0,1958,0,98115,47.6915,-122.312,1890,5253
11501160,20140617T000000,837700.0,5,2.75,3010,12611,2.0,0,0,3,10,3010,0,1994,0,98052,47.696,-122.102,2890,9456
1775930010,20141222T000000,335000.0,3,2.75,1990,19991,1.0,0,0,3,7,1340,650,1977,0,98072,47.7434,-122.106,1750,9775
826069127,20150406T000000,483000.0,3,2.25,2100,43560,1.0,0,0,4,8,1330,770,1977,0,98077,47.7511,-122.072,2100,43560
9528102772,20140708T000000,438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,2000,0,98115,47.6776,-122.318,1610,3090
3869900138,20150223T000000,489950.0,3,2.25,1590,926,3.0,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321
993001976,20140818T000000,344000.0,3,2.25,1250,871,3.0,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1158
1428900033,20141119T000000,576925.0,4,2.5,2630,6100,2.0,0,0,3,8,2630,0,2004,0,98072,47.7735,-122.167,2360,5765
2414600195,20140721T000000,210000.0,3,1.0,1520,8600,1.0,0,0,3,6,1040,480,1951,0,98168,47.5134,-122.335,1320,8600
2998800040,20140613T000000,589000.0,3,2.0,2250,8800,1.0,0,0,4,7,1250,1000,1925,0,98116,47.5737,-122.409,2250,4800
1251200155,20140911T000000,1000000.0,4,3.5,2990,4200,2.0,0,4,5,9,2000,990,1925,0,98144,47.593,-122.289,2390,4200
8945100320,20141008T000000,224097.0,3,1.5,1420,8580,1.0,0,0,3,6,1420,0,1962,0,98023,47.3076,-122.362,1200,8580
1443500385,20140513T000000,155000.0,2,1.0,910,6232,1.0,0,0,3,6,910,0,1943,0,98118,47.5328,-122.272,1070,6232
2213000030,20140512T000000,1264000.0,4,3.75,3490,9170,2.0,0,0,3,9,3490,0,2012,0,98004,47.5991,-122.2,1810,8470
686201000,20141230T000000,538200.0,4,3.0,1780,7260,1.0,0,0,4,8,1780,0,1964,0,98008,47.627,-122.114,1810,7920
1473120230,20141223T000000,435000.0,4,2.5,2940,7590,2.0,0,0,3,9,2940,0,1991,0,98058,47.4341,-122.16,2550,8360
7942601435,20150324T000000,835000.0,6,2.0,3560,5120,2.5,0,2,3,9,3560,0,1900,0,98122,47.6056,-122.311,2130,5120
9547204350,20140519T000000,690000.0,3,2.0,1610,5100,1.5,0,0,5,8,1610,0,1940,0,98115,47.6825,-122.307,1740,5100
8835770330,20140819T000000,1057000.0,2,1.5,2370,184231,2.0,0,0,3,11,2370,0,2005,0,98045,47.4543,-121.778,3860,151081
6064800550,20140802T000000,247800.0,3,2.5,1580,2170,2.0,0,0,3,7,1580,0,2003,0,98118,47.5418,-122.289,1610,1917
6138000095,20141118T000000,219000.0,3,1.0,1080,10639,1.5,0,0,3,7,1080,0,1953,0,98002,47.3171,-122.219,1470,10600
3261020370,20140605T000000,653000.0,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750
3226049080,20150224T000000,397000.0,2,1.0,1030,12350,1.5,0,0,3,7,1030,0,1942,0,98115,47.6984,-122.324,1790,6900
5255690160,20141009T000000,439000.0,4,2.25,2240,8300,2.0,0,0,3,8,2240,0,1978,0,98011,47.7746,-122.197,2340,8500
1196003740,20140924T000000,734000.0,5,4.25,4110,42755,2.0,0,2,3,10,2970,1140,2000,0,98023,47.3375,-122.337,2730,12750
9828201361,20141114T000000,299000.0,2,1.5,830,1276,2.0,0,0,3,7,830,0,2005,0,98122,47.6175,-122.297,1540,1484
4403200255,20140722T000000,796000.0,4,3.5,3670,4960,2.0,0,0,3,9,2870,800,2005,0,98177,47.7022,-122.374,1520,6335
9352900222,20141229T000000,255000.0,3,2.25,1320,963,2.0,0,0,3,7,1040,280,2007,0,98106,47.5199,-122.357,1300,1285
5054800110,20141016T000000,238000.0,5,2.25,2240,9652,2.0,0,0,3,7,2240,0,1990,0,98055,47.4249,-122.211,2180,11644
98001000,20141007T000000,1025000.0,5,3.5,5050,16500,2.0,0,2,3,11,5050,0,2001,0,98075,47.5863,-121.967,4570,16500
3180100023,20150130T000000,544000.0,3,2.5,1760,1755,3.5,0,0,3,8,1760,0,1998,0,98105,47.6688,-122.279,1700,1721
8151600142,20150512T000000,319950.0,5,1.75,1710,11900,1.0,0,0,3,7,1070,640,1958,0,98146,47.506,-122.365,1030,10360
3644100101,20140707T000000,374000.0,2,1.5,1260,1575,2.0,0,0,3,7,1260,0,2001,0,98144,47.5914,-122.295,1220,1740
4006000571,20150312T000000,183750.0,5,2.75,1650,5453,1.0,0,0,3,7,1650,0,1970,0,98118,47.5293,-122.285,1670,5885
3213200180,20150505T000000,700180.0,2,1.75,1530,4387,1.0,0,0,3,8,1020,510,1952,0,98115,47.6726,-122.264,1870,5029
424069096,20140731T000000,460000.0,3,1.75,1400,12155,1.0,0,0,4,7,1400,0,1977,0,98075,47.5926,-122.047,2540,23522
2426039313,20150218T000000,277500.0,2,1.5,1190,1236,3.0,0,0,3,7,1190,0,2005,0,98133,47.7274,-122.357,1390,1756
1732600050,20141017T000000,423500.0,3,2.0,2000,10490,1.0,0,0,3,8,1430,570,1978,0,98033,47.6976,-122.166,1530,7659
2767603649,20140730T000000,520000.0,3,2.25,1210,1250,3.0,0,0,3,8,1210,0,2014,0,98107,47.6722,-122.384,1780,5000
8651442060,20140611T000000,214950.0,3,1.75,1570,4875,1.0,0,0,4,7,1310,260,1977,0,98042,47.3621,-122.094,1380,5200
2919700735,20150427T000000,870000.0,4,3.5,2780,3100,2.0,0,0,3,8,2120,660,2014,0,98117,47.6886,-122.364,1740,3600
8813400155,20141219T000000,808000.0,8,3.75,3460,4600,2.0,0,0,3,7,2860,600,1987,0,98105,47.6617,-122.289,2170,3750
1432701230,20140729T000000,309000.0,3,1.0,1280,9656,1.0,0,0,4,6,920,360,1959,0,98058,47.4485,-122.175,1340,8808
8132700150,20140503T000000,553000.0,2,1.0,900,5000,1.0,0,0,3,7,900,0,1944,0,98117,47.6883,-122.395,1280,5000
2525300550,20140603T000000,225000.0,3,1.0,1200,9936,1.0,0,0,4,6,1200,0,1969,0,98038,47.3609,-122.029,1200,10189
7230100120,20150209T000000,485000.0,4,2.75,2720,51396,2.0,0,0,4,8,2720,0,1977,0,98059,47.4777,-122.1,1960,51366
2724089019,20140523T000000,527550.0,1,0.75,820,59677,1.0,0,0,3,5,820,0,1999,0,98065,47.5316,-121.764,1590,14163
23500190,20141008T000000,515000.0,4,2.25,2470,7800,1.0,0,0,3,8,1470,1000,1975,0,98052,47.6913,-122.115,2050,8050
5062300280,20150416T000000,150000.0,3,1.0,890,6488,1.5,0,0,3,5,890,0,1928,0,98014,47.7087,-121.352,1330,16250
3303950760,20140728T000000,399900.0,4,2.5,2710,8127,2.0,0,0,3,8,2710,0,1994,0,98038,47.379,-122.032,2520,8436
3630220220,20140923T000000,775000.0,4,3.5,3060,4573,2.0,0,0,3,9,2410,650,2012,0,98029,47.5522,-122.001,3170,3634
3975400085,20140624T000000,850000.0,4,3.0,3330,4000,1.0,0,0,3,8,1790,1540,1958,0,98103,47.6559,-122.344,1610,4000
625049281,20140521T000000,535000.0,2,1.0,1030,4841,1.0,0,0,3,7,920,110,1939,0,98103,47.686,-122.341,1530,4944
1702901180,20140611T000000,665000.0,6,3.0,4250,4400,2.5,0,0,4,7,3020,1230,1902,0,98118,47.5584,-122.283,1520,4950
9477100490,20150424T000000,441500.0,3,1.75,1510,7700,1.0,0,0,3,7,1510,0,1968,0,98034,47.7283,-122.194,1440,7416
9808640320,20150102T000000,1289000.0,4,3.5,3100,2261,2.0,0,2,3,9,2250,850,1981,0,98033,47.6512,-122.202,2660,2000
3630120050,20140625T000000,565000.0,2,1.75,1670,4008,1.0,0,0,3,9,1670,0,2005,0,98029,47.5539,-122.001,2330,3752
1826049426,20150105T000000,445000.0,4,2.75,2320,12368,1.0,0,0,3,8,1670,650,1968,0,98133,47.7373,-122.35,2070,9575
125059138,20140722T000000,510000.0,6,4.5,3300,7561,2.0,0,0,3,8,3300,0,1980,0,98052,47.6795,-122.104,2470,7561
2652500285,20141028T000000,817000.0,3,1.5,2310,3360,1.5,0,0,3,8,1790,520,1926,0,98119,47.6431,-122.359,1930,4320
7237501380,20150507T000000,1267500.0,4,3.5,4640,13404,2.0,0,0,3,10,4640,0,2007,0,98059,47.531,-122.134,4690,13590
3880900236,20140822T000000,455000.0,2,1.5,910,966,2.0,0,0,3,8,820,90,2006,0,98119,47.627,-122.361,2740,6400
1180000625,20141029T000000,315000.0,4,2.5,1950,3225,2.0,0,0,3,7,1950,0,2002,0,98178,47.5014,-122.226,1980,3225
9238430660,20150326T000000,653000.0,3,2.25,2770,57745,2.0,0,0,3,8,2770,0,1985,0,98072,47.775,-122.124,2720,46765
8562600190,20140623T000000,550000.0,3,1.75,1840,8086,1.0,0,0,4,8,1840,0,1964,0,98052,47.67,-122.155,1840,8060
5469000100,20140806T000000,375000.0,4,2.5,1800,8432,1.0,0,0,4,7,1200,600,1960,0,98133,47.7463,-122.336,1780,8432
3811000250,20140929T000000,610000.0,3,2.25,2320,38186,2.0,0,0,3,8,2320,0,1980,0,98053,47.6645,-122.068,2875,37523
3210950510,20140904T000000,535000.0,3,1.0,1330,40259,1.0,0,0,4,7,1330,0,1977,0,98024,47.552,-121.89,1710,34787
2525059172,20141125T000000,664000.0,6,2.5,3190,12196,2.0,0,0,4,8,3190,0,1979,0,98052,47.6309,-122.103,2790,13068
8701600510,20150414T000000,700000.0,2,1.5,1850,4945,1.5,0,2,4,7,1850,0,1907,1969,98126,47.5742,-122.379,1850,4950
8078440140,20141009T000000,546500.0,3,2.5,2130,7199,2.0,0,0,3,8,2130,0,1990,0,98074,47.6331,-122.027,1890,7546
3448001285,20140818T000000,442500.0,4,2.0,1540,5920,1.5,0,0,5,7,1540,0,1935,0,98125,47.7148,-122.301,1630,6216
1085621960,20141212T000000,303000.0,3,2.5,2056,3564,2.0,0,0,3,7,2056,0,2014,0,98092,47.338,-122.181,2056,3577
2619920170,20141219T000000,765000.0,4,2.5,3230,4290,2.0,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083
2064800890,20150415T000000,422500.0,3,1.0,1270,8920,1.0,0,0,5,7,1270,0,1969,0,98056,47.534,-122.172,1590,8589
8563070030,20140513T000000,645000.0,3,2.5,1740,13750,2.0,0,0,4,9,1740,0,1975,0,98008,47.6264,-122.092,2540,14300
1370803730,20150126T000000,578000.0,3,1.5,1660,6000,1.5,0,0,3,7,1660,0,1937,0,98199,47.6409,-122.401,1640,6000
7334401000,20150414T000000,278000.0,3,1.0,1230,9440,1.0,0,0,3,7,1230,0,1978,0,98045,47.4657,-121.747,1230,10296
3626039403,20140922T000000,360000.0,3,1.5,1340,1110,2.0,0,0,3,7,1040,300,1999,0,98117,47.698,-122.366,1220,1110
7812800565,20140814T000000,289500.0,3,1.0,960,6400,1.0,0,0,4,6,820,140,1944,0,98178,47.496,-122.239,1200,6600
4046500320,20150120T000000,342000.0,3,1.75,1660,16275,2.0,0,0,3,7,1660,0,1990,0,98014,47.6903,-121.915,1520,16275
5561100431,20140806T000000,510000.0,5,2.5,2510,83231,1.0,0,0,4,7,1260,1250,1975,0,98027,47.4576,-121.984,2460,46431
3623029034,20150311T000000,230000.0,3,1.0,1120,32250,1.0,0,0,4,6,1120,0,1934,0,98070,47.447,-122.482,1010,335289
5255200220,20141205T000000,405000.0,3,1.75,2020,8531,1.0,0,0,3,7,2020,0,1965,0,98011,47.7691,-122.199,1950,8449
2776600002,20150422T000000,520000.0,2,1.0,1120,6141,1.0,0,0,3,7,900,220,1946,0,98117,47.6924,-122.372,1500,7529
1925059073,20141010T000000,1300000.0,5,1.75,2130,19180,1.0,0,0,3,8,1500,630,1968,0,98004,47.638,-122.213,3650,19180
5710600030,20140922T000000,500000.0,4,1.75,2290,9215,1.0,0,0,5,8,1270,1020,1969,0,98027,47.5328,-122.051,2290,10200
2895800390,20140807T000000,359800.0,5,2.5,2170,2752,2.0,0,0,3,8,2170,0,2014,0,98106,47.5165,-122.346,1800,2752
6400700189,20141017T000000,390000.0,3,1.0,1040,8075,1.0,0,0,4,7,1040,0,1961,0,98033,47.6701,-122.176,1450,8075
1189000910,20140708T000000,517000.0,2,1.5,1920,3408,1.0,0,0,4,7,960,960,1912,0,98122,47.6118,-122.299,1130,3408
7611200125,20141023T000000,467000.0,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040
8944460030,20141014T000000,325000.0,4,2.5,2963,5797,2.0,0,0,3,9,2963,0,2006,0,98030,47.3831,-122.185,2665,6119
3626039207,20141017T000000,522500.0,4,1.75,2100,6480,1.0,0,0,5,7,1300,800,1947,0,98177,47.7049,-122.359,1840,7500
807800020,20150304T000000,315000.0,5,3.0,2110,10766,2.0,0,0,3,7,2110,0,2005,0,98030,47.3599,-122.176,1460,10400
3753000030,20140527T000000,399950.0,3,3.0,1296,1051,3.0,0,0,3,8,1296,0,2009,0,98125,47.7175,-122.284,1520,1939
7750500120,20141118T000000,300000.0,3,1.0,950,4760,1.5,0,0,3,6,950,0,1929,0,98106,47.5236,-122.348,1080,4760
7138000260,20140605T000000,279950.0,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125
5071400485,20140807T000000,637000.0,3,2.0,1980,6000,1.0,0,0,4,7,1380,600,1958,0,98115,47.6921,-122.283,1260,6000
325059287,20140910T000000,810000.0,4,2.5,3340,8384,2.0,0,0,3,9,3340,0,2014,0,98052,47.6761,-122.152,1560,9429
1939100610,20140623T000000,560000.0,4,2.5,2300,7989,2.0,0,0,3,9,2300,0,1990,0,98074,47.6273,-122.034,2280,8835
1545803520,20150126T000000,251000.0,3,2.0,1650,7930,1.0,0,0,4,7,1650,0,1989,0,98038,47.3617,-122.05,1510,7930
8682231210,20140805T000000,554000.0,2,2.0,1870,5580,1.0,0,0,3,8,1870,0,2004,0,98053,47.7101,-122.031,1670,4500
7768800160,20140827T000000,1054710.0,4,3.5,4210,6481,2.0,0,3,3,9,3260,950,2014,0,98075,47.5765,-122.072,3920,5331
5309100750,20150123T000000,580000.0,3,1.75,1460,2800,2.0,0,0,3,7,1460,0,1928,0,98117,47.6779,-122.371,1220,4062
323089173,20140519T000000,429000.0,3,2.5,1920,15124,2.0,0,0,3,8,1920,0,1995,0,98045,47.5015,-121.773,1920,16477
8857320070,20140917T000000,490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.114,1950,2856
4099500605,20150417T000000,840000.0,4,2.5,2360,9600,1.0,0,2,3,8,1630,730,1973,0,98040,47.5889,-122.249,2140,6300
9510971070,20140812T000000,675000.0,3,2.5,2250,4134,2.0,0,0,3,9,2250,0,2004,0,98052,47.6651,-122.084,2390,4134
1370803510,20140515T000000,790000.0,3,1.75,1790,6117,1.0,0,2,3,8,1350,440,1940,0,98199,47.6366,-122.401,1960,5554
6671900130,20141216T000000,370000.0,4,2.75,2200,5207,1.0,0,0,5,7,1120,1080,1951,0,98133,47.74,-122.343,1210,6008
458000065,20140923T000000,542000.0,4,2.5,2020,3440,1.5,0,0,4,7,1480,540,1928,0,98117,47.6885,-122.376,1520,5080
2481630070,20150128T000000,914600.0,4,3.0,3180,80837,2.0,0,0,3,11,3180,0,1985,0,98072,47.7336,-122.134,3180,38715
3578400030,20140718T000000,465000.0,4,2.25,2340,13383,1.0,0,0,3,8,1170,1170,1983,0,98074,47.6211,-122.037,1810,12532
818100030,20141204T000000,310000.0,4,2.5,1930,7014,2.0,0,0,3,8,1930,0,1994,0,98042,47.3921,-122.163,1990,7920
8031700186,20140726T000000,710000.0,4,1.75,2700,7625,1.0,0,0,4,8,1450,1250,1937,0,98115,47.6838,-122.323,1760,3300
1250200415,20140609T000000,352750.0,2,1.75,1060,1241,2.0,0,0,3,7,960,100,2008,0,98144,47.5999,-122.3,1170,1400
6071200455,20140523T000000,550000.0,3,2.0,1830,9152,1.0,0,0,5,8,1830,0,1959,0,98006,47.5531,-122.181,1770,9220
3931900580,20150313T000000,1389000.0,4,3.5,3130,3900,2.0,0,0,3,9,2550,580,2008,0,98115,47.6849,-122.327,1830,3900
9265700045,20140624T000000,300000.0,3,1.0,2150,7007,1.0,0,0,3,6,2150,0,1954,0,98177,47.7615,-122.362,1720,9000
9382200025,20150115T000000,220000.0,3,1.0,1090,6320,1.0,0,0,3,6,890,200,1954,0,98146,47.4976,-122.35,1460,7080
1324079029,20150317T000000,200000.0,3,1.0,960,213008,1.0,0,0,2,6,960,0,1933,0,98024,47.5621,-121.862,1520,57499
5021900779,20150404T000000,785000.0,3,2.0,1600,9638,1.0,0,0,5,7,1600,0,1952,0,98040,47.5753,-122.224,1800,11400
8718500075,20141117T000000,396000.0,3,1.5,1300,8280,1.0,0,0,5,7,1300,0,1956,0,98028,47.7403,-122.256,1570,8692
9371700125,20140528T000000,254000.0,2,1.0,1060,8187,1.0,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.349,1260,8188
8648100200,20141027T000000,331500.0,4,2.5,2050,10271,2.0,0,0,3,7,2050,0,1998,0,98042,47.3628,-122.075,2050,8103
3390600010,20140502T000000,365000.0,3,1.0,1090,6435,1.0,0,0,4,7,1090,0,1955,0,98106,47.5334,-122.365,1340,6435
510001280,20140714T000000,980000.0,4,2.0,2190,4560,2.5,0,0,5,8,2190,0,1910,0,98103,47.662,-122.329,2190,4560
2624089007,20150320T000000,1998000.0,2,2.5,3900,920423,2.0,0,0,3,12,3900,0,2009,0,98065,47.5371,-121.756,2720,411962
8562710250,20140505T000000,890000.0,4,4.25,4420,5750,2.0,0,0,3,10,3410,1010,2006,0,98027,47.5404,-122.073,4420,5750
1972200555,20140714T000000,610000.0,3,1.75,1630,1500,3.0,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1335
2724049222,20140802T000000,163800.0,2,2.5,1000,1092,2.0,0,0,3,7,990,10,2004,0,98118,47.5419,-122.271,1330,1466
7522500005,20140815T000000,555000.0,2,1.5,1780,4750,1.0,0,0,4,7,1080,700,1947,0,98117,47.6859,-122.395,1690,5962
7504100360,20150112T000000,565000.0,4,2.5,2500,12090,1.0,0,0,3,9,2500,0,1983,0,98074,47.6346,-122.045,3380,12760
7203102050,20140728T000000,435000.0,3,2.5,1840,5680,2.0,0,0,3,7,1840,0,2008,0,98053,47.6969,-122.026,1600,4697
4047200065,20140623T000000,400000.0,4,1.75,1700,20283,1.5,0,0,3,7,1340,360,1965,0,98019,47.7694,-121.903,1680,21369
1026069172,20140618T000000,540000.0,4,2.5,2050,34222,2.0,0,0,4,8,2050,0,1989,0,98077,47.7572,-122.022,2240,51400
3438500798,20140715T000000,275000.0,3,1.5,1060,6954,1.0,0,0,4,6,1060,0,1983,0,98106,47.5498,-122.355,1560,6954
2391602250,20140626T000000,440000.0,4,1.5,1770,5750,2.0,0,0,3,7,1770,0,1947,0,98116,47.5621,-122.394,970,5750
322059049,20141003T000000,295000.0,2,1.0,820,288367,1.0,0,0,3,6,820,0,1930,1986,98042,47.4196,-122.165,1580,8154
